"replic","classifier","AUC","MCC","Sens","Spec"
185,"raw_aa_15",0.86849565959155,0.534945006138764,0.815068493150685,0.743589743589744
186,"PASTA2",0.850888588651008,0.449172300884373,0.389705882352941,0.957597173144876
186,"FoldAmyloid",0.699516732488048,0.375471667336207,0.720588235294118,0.678445229681979
186,"appnn",0.835676054874247,0.551889671516922,0.882352941176471,0.706713780918728
186,"class14592_6",0.898994491789649,0.653879201491867,0.705882352941177,0.92226148409894
186,"class14592_10",0.89725368946165,0.620984703902146,0.845588235294118,0.80565371024735
186,"class14592_15",0.877143525254625,0.551785114586571,0.955882352941177,0.628975265017668
186,"raw_aa_6",0.86267148202037,0.597007356717365,0.529411764705882,0.971731448763251
186,"raw_aa_10",0.865776345874039,0.580538531997019,0.735294117647059,0.851590106007067
186,"raw_aa_15",0.861905009353565,0.536930304304942,0.823529411764706,0.745583038869258
187,"PASTA2",0.887149082801257,0.543647006155013,0.468531468531469,0.971014492753623
187,"FoldAmyloid",0.783039424343772,0.547124460108632,0.776223776223776,0.789855072463768
187,"appnn",0.85934174521131,0.618106671896684,0.916083916083916,0.735507246376812
187,"class14592_6",0.894699503395156,0.638772895074673,0.727272727272727,0.898550724637681
187,"class14592_10",0.920201175635958,0.67643816487501,0.916083916083916,0.793478260869565
187,"class14592_15",0.900438329786156,0.599469957141082,0.972027972027972,0.655797101449275
187,"raw_aa_6",0.864003749873315,0.568039308491972,0.531468531468531,0.956521739130435
187,"raw_aa_10",0.874062531671227,0.605761359639948,0.776223776223776,0.840579710144927
187,"raw_aa_15",0.882081686429512,0.55127032743045,0.832167832167832,0.746376811594203
188,"PASTA2",0.815814113936527,0.386942303325279,0.361842105263158,0.940074906367041
188,"FoldAmyloid",0.731766213286024,0.446660017100899,0.763157894736842,0.700374531835206
188,"appnn",0.801165483934555,0.515840527238417,0.861842105263158,0.674157303370786
188,"class14592_6",0.867152079637295,0.534804270225974,0.638157894736842,0.876404494382023
188,"class14592_10",0.889956633155924,0.645481422964022,0.914473684210526,0.756554307116105
188,"class14592_15",0.858909915237532,0.568462034388976,0.980263157894737,0.595505617977528
188,"raw_aa_6",0.828306721860832,0.526051663635542,0.486842105263158,0.955056179775281
188,"raw_aa_10",0.894909323871476,0.650311846008712,0.828947368421053,0.835205992509363
188,"raw_aa_15",0.87868371772127,0.57340716507677,0.861842105263158,0.734082397003745
189,"PASTA2",0.858298390019154,0.440741253528704,0.328467153284672,0.978723404255319
189,"FoldAmyloid",0.722808924781281,0.425327556065685,0.708029197080292,0.737588652482269
189,"appnn",0.844282238442822,0.583516153367933,0.89051094890511,0.730496453900709
189,"class14592_6",0.883431692291764,0.589689415099203,0.678832116788321,0.893617021276596
189,"class14592_10",0.905691877620749,0.6257575674926,0.897810218978102,0.765957446808511
189,"class14592_15",0.874631153905886,0.54164387193183,0.963503649635037,0.606382978723404
189,"raw_aa_6",0.853121602733344,0.473245697079087,0.408759124087591,0.960992907801418
189,"raw_aa_10",0.841667960863488,0.513140187740691,0.708029197080292,0.815602836879433
189,"raw_aa_15",0.832129730289382,0.49482364918685,0.781021897810219,0.74113475177305
190,"PASTA2",0.848128107633811,0.413094337878719,0.384615384615385,0.942965779467681
190,"FoldAmyloid",0.719106463878327,0.424216425649877,0.75,0.688212927756654
190,"appnn",0.836575021936239,0.581414301337834,0.897435897435897,0.703422053231939
190,"class14592_6",0.859144974163986,0.583777965585772,0.67948717948718,0.885931558935361
190,"class14592_10",0.882494881544311,0.611488817735978,0.846153846153846,0.783269961977186
190,"class14592_15",0.861777322803939,0.496751476909138,0.92948717948718,0.570342205323194
190,"raw_aa_6",0.817502681095837,0.504310143707496,0.487179487179487,0.942965779467681
190,"raw_aa_10",0.831090962269669,0.542932516404743,0.724358974358974,0.821292775665399
190,"raw_aa_15",0.841169445256898,0.510444274257521,0.788461538461538,0.737642585551331
191,"PASTA2",0.875939013541564,0.454662948671072,0.403973509933775,0.955223880597015
191,"FoldAmyloid",0.742920332114263,0.466995480197664,0.788079470198676,0.697761194029851
191,"appnn",0.875766037362855,0.64394762140028,0.920529801324503,0.75
191,"class14592_6",0.900044479588811,0.624146852944033,0.675496688741722,0.917910447761194
191,"class14592_10",0.921073440743303,0.680375453862819,0.907284768211921,0.798507462686567
191,"class14592_15",0.889962439458337,0.528581440406734,0.960264900662252,0.574626865671642
191,"raw_aa_6",0.853625086488089,0.591938992842213,0.549668874172185,0.962686567164179
191,"raw_aa_10",0.860457645547099,0.566036606803822,0.781456953642384,0.798507462686567
191,"raw_aa_15",0.872565978056736,0.54916977452856,0.827814569536424,0.742537313432836
192,"PASTA2",0.846961529037001,0.384352706208991,0.337662337662338,0.950943396226415
192,"FoldAmyloid",0.725373682920853,0.436949835519668,0.733766233766234,0.716981132075472
192,"appnn",0.797892673364371,0.519269068878175,0.844155844155844,0.694339622641509
192,"class14592_6",0.862790982602303,0.590586783205247,0.662337662337662,0.90188679245283
192,"class14592_10",0.871832884097035,0.602198441245305,0.844155844155844,0.777358490566038
192,"class14592_15",0.859335947071796,0.542867180980634,0.948051948051948,0.60377358490566
192,"raw_aa_6",0.830801274197501,0.554419037516595,0.480519480519481,0.973584905660377
192,"raw_aa_10",0.861541288899779,0.613294586723466,0.772727272727273,0.845283018867925
192,"raw_aa_15",0.858649840725312,0.568261397877106,0.811688311688312,0.773584905660377
193,"PASTA2",0.85885230255309,0.366506053735735,0.333333333333333,0.94488188976378
193,"FoldAmyloid",0.709031257456454,0.409373373668865,0.721212121212121,0.696850393700787
193,"appnn",0.819386781197805,0.563506449826807,0.878787878787879,0.696850393700787
193,"class14592_6",0.85336435218325,0.548128393786216,0.666666666666667,0.866141732283465
193,"class14592_10",0.866296826533047,0.592978427511588,0.866666666666667,0.740157480314961
193,"class14592_15",0.862502982581723,0.506150171924618,0.927272727272727,0.574803149606299
193,"raw_aa_6",0.830529706513959,0.582146994827399,0.496969696969697,0.984251968503937
193,"raw_aa_10",0.859150560725364,0.606415947671509,0.76969696969697,0.838582677165354
193,"raw_aa_15",0.865258888093534,0.551862999585897,0.836363636363636,0.728346456692913
194,"PASTA2",0.834084861028977,0.398546295428205,0.335526315789474,0.958801498127341
194,"FoldAmyloid",0.711166962349694,0.406144231916932,0.763157894736842,0.659176029962547
194,"appnn",0.793403804454958,0.56966432345015,0.888157894736842,0.704119850187266
194,"class14592_6",0.870650995466194,0.550051499004693,0.638157894736842,0.887640449438202
194,"class14592_10",0.884129213483146,0.600716098174153,0.875,0.749063670411985
194,"class14592_15",0.85937808003154,0.530787976093898,0.953947368421053,0.584269662921348
194,"raw_aa_6",0.822922826729746,0.524952958119715,0.493421052631579,0.951310861423221
194,"raw_aa_10",0.857468460477035,0.576263307718395,0.769736842105263,0.816479400749064
194,"raw_aa_15",0.838421545436625,0.507564503517266,0.815789473684211,0.711610486891386
195,"PASTA2",0.833210454060101,0.361718365413111,0.345070422535211,0.935018050541516
195,"FoldAmyloid",0.725402959271877,0.430490724968389,0.732394366197183,0.71841155234657
195,"appnn",0.824668225962272,0.570550098078699,0.880281690140845,0.72202166064982
195,"class14592_6",0.884349417806478,0.581005119677851,0.676056338028169,0.888086642599278
195,"class14592_10",0.878565617531906,0.585633889623797,0.845070422535211,0.768953068592058
195,"class14592_15",0.85543041643362,0.530663700047696,0.943661971830986,0.610108303249097
195,"raw_aa_6",0.869349672039457,0.563026988987488,0.5,0.967509025270758
195,"raw_aa_10",0.879976610565923,0.604564505352943,0.774647887323944,0.84115523465704
195,"raw_aa_15",0.886103625362282,0.596122255555978,0.830985915492958,0.790613718411552
196,"PASTA2",0.861381733021077,0.4654542489634,0.417142857142857,0.959016393442623
196,"FoldAmyloid",0.722646370023419,0.43931469932535,0.748571428571429,0.69672131147541
196,"appnn",0.828735362997658,0.594160572259106,0.88,0.721311475409836
196,"class14592_6",0.903208430913349,0.623694987709389,0.657142857142857,0.930327868852459
196,"class14592_10",0.92480093676815,0.728311131200496,0.868571428571429,0.864754098360656
196,"class14592_15",0.910749414519906,0.610343529828796,0.954285714285714,0.651639344262295
196,"raw_aa_6",0.864461358313817,0.544486138645187,0.485714285714286,0.971311475409836
196,"raw_aa_10",0.875655737704918,0.561188383786366,0.725714285714286,0.831967213114754
196,"raw_aa_15",0.885210772833724,0.603575217787102,0.805714285714286,0.80327868852459
197,"PASTA2",0.860251117991056,0.465159370938245,0.392156862745098,0.966165413533835
197,"FoldAmyloid",0.749877143839992,0.485437358152628,0.751633986928105,0.74812030075188
197,"appnn",0.836847019509558,0.570952115574016,0.882352941176471,0.710526315789474
197,"class14592_6",0.891530296329058,0.648494309146857,0.699346405228758,0.921052631578947
197,"class14592_10",0.883249791144528,0.601414186711208,0.830065359477124,0.789473684210526
197,"class14592_15",0.861639392599145,0.535326268356791,0.934640522875817,0.612781954887218
197,"raw_aa_6",0.843923534326011,0.559614766845635,0.503267973856209,0.966165413533835
197,"raw_aa_10",0.837485871541599,0.547004766819008,0.712418300653595,0.834586466165414
197,"raw_aa_15",0.855422870902747,0.53543938702965,0.784313725490196,0.766917293233083
198,"PASTA2",0.879519368723099,0.397978434362231,0.365853658536585,0.945098039215686
198,"FoldAmyloid",0.745373027259684,0.482620747831362,0.73780487804878,0.752941176470588
198,"appnn",0.818483978957437,0.599051134945437,0.884146341463415,0.729411764705882
198,"class14592_6",0.897572931611669,0.556185199668417,0.640243902439024,0.890196078431372
198,"class14592_10",0.910341941654711,0.625983634790264,0.859756097560976,0.780392156862745
198,"class14592_15",0.883548541367767,0.553093936891125,0.932926829268293,0.623529411764706
198,"raw_aa_6",0.877654232424677,0.550063168494488,0.5,0.964705882352941
198,"raw_aa_10",0.897477283596365,0.65940630537679,0.823170731707317,0.843137254901961
198,"raw_aa_15",0.885066953610713,0.617989124205106,0.859756097560976,0.772549019607843
199,"PASTA2",0.892066420664207,0.448042202757493,0.378378378378378,0.96309963099631
199,"FoldAmyloid",0.785790864665403,0.551167973443152,0.804054054054054,0.767527675276753
199,"appnn",0.836865463249227,0.583095977925575,0.912162162162162,0.697416974169742
199,"class14592_6",0.912137229480403,0.630884899375495,0.675675675675676,0.922509225092251
199,"class14592_10",0.917435424354244,0.635728566449178,0.858108108108108,0.800738007380074
199,"class14592_15",0.904096439613045,0.560636651512954,0.945945945945946,0.634686346863469
199,"raw_aa_6",0.867058940859679,0.573916195438343,0.5,0.974169741697417
199,"raw_aa_10",0.882941059140321,0.586475087209676,0.77027027027027,0.826568265682657
199,"raw_aa_15",0.875112197067917,0.560710619801977,0.851351351351351,0.734317343173432
200,"PASTA2",0.891822023365648,0.476711906215239,0.402684563758389,0.966666666666667
200,"FoldAmyloid",0.758824260502113,0.501292805085451,0.758389261744966,0.759259259259259
200,"appnn",0.844991300024857,0.550570642042502,0.885906040268456,0.688888888888889
200,"class14592_6",0.897713149391002,0.587768421508569,0.630872483221476,0.918518518518519
200,"class14592_10",0.901652995277156,0.668685677045846,0.87248322147651,0.818518518518519
200,"class14592_15",0.876149639572458,0.558356961800417,0.953020134228188,0.622222222222222
200,"raw_aa_6",0.82800149142431,0.514397774528009,0.463087248322148,0.959259259259259
200,"raw_aa_10",0.865697240865026,0.596866434983331,0.791946308724832,0.818518518518519
200,"raw_aa_15",0.869413373104648,0.538946353909657,0.812080536912752,0.748148148148148
201,"PASTA2",0.853956783730346,0.454696349749715,0.47093023255814,0.923076923076923
201,"FoldAmyloid",0.71809387063365,0.430480300197778,0.796511627906977,0.639676113360324
201,"appnn",0.833607946521043,0.590703640695158,0.901162790697674,0.696356275303644
201,"class14592_6",0.880731569532059,0.62670467534559,0.715116279069767,0.894736842105263
201,"class14592_10",0.883779775915639,0.623724161903719,0.86046511627907,0.773279352226721
201,"class14592_15",0.873046323321721,0.518557058553351,0.941860465116279,0.562753036437247
201,"raw_aa_6",0.856757838244986,0.606583181712065,0.598837209302326,0.951417004048583
201,"raw_aa_10",0.866184916674513,0.624975523259388,0.831395348837209,0.801619433198381
201,"raw_aa_15",0.871987101026269,0.589600491925849,0.866279069767442,0.732793522267207
202,"PASTA2",0.823168923593951,0.394894885292002,0.384105960264901,0.932835820895522
202,"FoldAmyloid",0.682057428091331,0.351002461755782,0.688741721854305,0.675373134328358
202,"appnn",0.779084708905802,0.45337837293097,0.80794701986755,0.664179104477612
202,"class14592_6",0.84502569931798,0.547469766123325,0.622516556291391,0.895522388059702
202,"class14592_10",0.858554907581299,0.519957516084573,0.788079470198676,0.75
202,"class14592_15",0.837068795097361,0.522151862002422,0.933774834437086,0.600746268656716
202,"raw_aa_6",0.823551942275378,0.54988626833492,0.490066225165563,0.966417910447761
202,"raw_aa_10",0.854774142532371,0.573587705012625,0.741721854304636,0.835820895522388
202,"raw_aa_15",0.846668973015716,0.543874770910872,0.801324503311258,0.761194029850746
203,"PASTA2",0.862432707696784,0.447547569713718,0.392405063291139,0.957854406130268
203,"FoldAmyloid",0.742312915272322,0.469863314818408,0.791139240506329,0.693486590038314
203,"appnn",0.849253116058005,0.610104236938467,0.905063291139241,0.724137931034483
203,"class14592_6",0.884693729084825,0.559470357863981,0.658227848101266,0.881226053639847
203,"class14592_10",0.898612929822009,0.605000305860025,0.860759493670886,0.762452107279693
203,"class14592_15",0.881213928900529,0.546465146173532,0.949367088607595,0.601532567049808
203,"raw_aa_6",0.841881274552597,0.544275573357473,0.512658227848101,0.954022988505747
203,"raw_aa_10",0.849374363451186,0.589298797901966,0.772151898734177,0.823754789272031
203,"raw_aa_15",0.86374217954314,0.593435221218474,0.860759493670886,0.75095785440613
204,"PASTA2",0.902040566959922,0.493986646841897,0.4,0.977272727272727
204,"FoldAmyloid",0.790921309872923,0.565078191794555,0.812903225806452,0.768939393939394
204,"appnn",0.865175953079179,0.641171288679058,0.929032258064516,0.734848484848485
204,"class14592_6",0.91852394916911,0.667294340643279,0.696774193548387,0.935606060606061
204,"class14592_10",0.927456011730205,0.714812460512471,0.896774193548387,0.837121212121212
204,"class14592_15",0.886290322580645,0.61162868320497,0.961290322580645,0.666666666666667
204,"raw_aa_6",0.846028836754643,0.56589410097929,0.47741935483871,0.981060606060606
204,"raw_aa_10",0.850452101661779,0.562090852381592,0.709677419354839,0.848484848484849
204,"raw_aa_15",0.851673998044966,0.529259733692716,0.787096774193548,0.757575757575758
205,"PASTA2",0.840009390135416,0.432035124779529,0.370860927152318,0.958955223880597
205,"FoldAmyloid",0.713119007610952,0.410888460320697,0.728476821192053,0.697761194029851
205,"appnn",0.798631017099931,0.524181307460828,0.821192052980132,0.723880597014925
205,"class14592_6",0.860766531580508,0.537025163468377,0.622516556291391,0.888059701492537
205,"class14592_10",0.890592566966492,0.632060906372068,0.841059602649007,0.809701492537313
205,"class14592_15",0.865634575467036,0.5417848831383,0.940397350993378,0.615671641791045
205,"raw_aa_6",0.831348225758624,0.509448204942729,0.450331125827815,0.962686567164179
205,"raw_aa_10",0.85250074132648,0.579416861914797,0.748344370860927,0.835820895522388
205,"raw_aa_15",0.871837007017891,0.589993584726412,0.834437086092715,0.776119402985075
206,"PASTA2",0.858333333333333,0.402068043042551,0.364285714285714,0.946236559139785
206,"FoldAmyloid",0.729825908858167,0.435712762697649,0.757142857142857,0.702508960573477
206,"appnn",0.828328213005632,0.528008311229482,0.864285714285714,0.695340501792115
206,"class14592_6",0.902060931899642,0.615957812703074,0.692857142857143,0.903225806451613
206,"class14592_10",0.906605222734255,0.637420489708445,0.885714285714286,0.78494623655914
206,"class14592_15",0.881003584229391,0.550390902602074,0.957142857142857,0.620071684587814
206,"raw_aa_6",0.855901177675371,0.535189817552591,0.521428571428571,0.942652329749104
206,"raw_aa_10",0.840284178187404,0.520035015666731,0.735714285714286,0.799283154121864
206,"raw_aa_15",0.859331797235023,0.565088066779066,0.842857142857143,0.752688172043011
207,"PASTA2",0.88912019826518,0.504430461694228,0.426666666666667,0.970260223048327
207,"FoldAmyloid",0.76360594795539,0.50899460327297,0.78,0.747211895910781
207,"appnn",0.845675340768278,0.604599525312668,0.886666666666667,0.743494423791822
207,"class14592_6",0.881685254027262,0.64254795362191,0.74,0.892193308550186
207,"class14592_10",0.913432465923172,0.62904569454256,0.92,0.736059479553903
207,"class14592_15",0.895303593556382,0.516084262701363,0.973333333333333,0.54275092936803
207,"raw_aa_6",0.840185873605948,0.561568894000421,0.52,0.95910780669145
207,"raw_aa_10",0.825910780669145,0.553745670707664,0.753333333333333,0.810408921933085
207,"raw_aa_15",0.848079306071871,0.508629826962091,0.82,0.71003717472119
208,"PASTA2",0.876633446890731,0.475814127204765,0.422535211267606,0.956678700361011
208,"FoldAmyloid",0.755110082879951,0.483741051470343,0.809859154929577,0.700361010830325
208,"appnn",0.859040524736869,0.583182509605938,0.908450704225352,0.707581227436823
208,"class14592_6",0.885404484669751,0.600937421898781,0.711267605633803,0.88086642599278
208,"class14592_10",0.911565058219352,0.633162413783427,0.901408450704225,0.765342960288809
208,"class14592_15",0.8871459805766,0.576569153354065,0.964788732394366,0.63898916967509
208,"raw_aa_6",0.823689428992729,0.497548092537327,0.485915492957746,0.938628158844765
208,"raw_aa_10",0.858277825799563,0.531957717846347,0.711267605633803,0.826714801444043
208,"raw_aa_15",0.877103777902069,0.515651561482802,0.788732394366197,0.750902527075812
209,"PASTA2",0.85531712685074,0.420770109513861,0.387755102040816,0.944852941176471
209,"FoldAmyloid",0.738945578231293,0.462442963574338,0.727891156462585,0.75
209,"appnn",0.865346138455382,0.621835550770838,0.904761904761905,0.746323529411765
209,"class14592_6",0.89140656262505,0.623723620229889,0.659863945578231,0.926470588235294
209,"class14592_10",0.907800620248099,0.667474641735012,0.857142857142857,0.830882352941177
209,"class14592_15",0.893294817927171,0.575730708357416,0.931972789115646,0.669117647058823
209,"raw_aa_6",0.842562024809924,0.558058088130924,0.537414965986395,0.948529411764706
209,"raw_aa_10",0.862795118047219,0.549394757903161,0.707482993197279,0.841911764705882
209,"raw_aa_15",0.867722088835534,0.525126863083388,0.748299319727891,0.790441176470588
210,"PASTA2",0.857037256061502,0.473805999715811,0.401315789473684,0.966292134831461
210,"FoldAmyloid",0.736423220973783,0.45710148847866,0.75,0.722846441947566
210,"appnn",0.834281983047506,0.604714165607941,0.894736842105263,0.734082397003745
210,"class14592_6",0.876848018923714,0.560851985348147,0.644736842105263,0.891385767790262
210,"class14592_10",0.881899270648531,0.601227955606643,0.855263157894737,0.767790262172285
210,"class14592_15",0.837522176227085,0.525526977443225,0.934210526315789,0.602996254681648
210,"raw_aa_6",0.8329021289178,0.535680568678794,0.473684210526316,0.966292134831461
210,"raw_aa_10",0.863776365069978,0.560062866449001,0.736842105263158,0.827715355805243
210,"raw_aa_15",0.847476838162823,0.567504697437523,0.835526315789474,0.752808988764045
211,"PASTA2",0.8610365398956,0.328937942101594,0.315436241610738,0.933333333333333
211,"FoldAmyloid",0.710912254536416,0.40620197467776,0.718120805369127,0.703703703703704
211,"appnn",0.815113099676858,0.573111240266809,0.87248322147651,0.725925925925926
211,"class14592_6",0.881568481232911,0.538741409266016,0.61744966442953,0.892592592592593
211,"class14592_10",0.892294307730549,0.64470967437577,0.87248322147651,0.796296296296296
211,"class14592_15",0.863982102908277,0.526371976676064,0.946308724832215,0.592592592592593
211,"raw_aa_6",0.834489187173751,0.504263242744162,0.442953020134228,0.962962962962963
211,"raw_aa_10",0.874285359184688,0.608048973802217,0.785234899328859,0.833333333333333
211,"raw_aa_15",0.881469052945563,0.565127084894803,0.852348993288591,0.737037037037037
212,"PASTA2",0.854166666666667,0.460499161866027,0.394736842105263,0.962546816479401
212,"FoldAmyloid",0.720074413561995,0.423343753787495,0.769736842105263,0.670411985018727
212,"appnn",0.806684900453381,0.558711623974176,0.861842105263158,0.719101123595506
212,"class14592_6",0.884141533609304,0.614664355651214,0.671052631578947,0.913857677902622
212,"class14592_10",0.874618076089099,0.616848977882642,0.828947368421053,0.805243445692884
212,"class14592_15",0.85788734476641,0.518626556641446,0.927631578947368,0.602996254681648
212,"raw_aa_6",0.838840429726,0.54116635629827,0.480263157894737,0.966292134831461
212,"raw_aa_10",0.850864872856298,0.554235613130428,0.730263157894737,0.827715355805243
212,"raw_aa_15",0.851825842696629,0.547494934677636,0.756578947368421,0.801498127340824
213,"PASTA2",0.85719696969697,0.448863536636641,0.4,0.954545454545455
213,"FoldAmyloid",0.749401270772239,0.483728781711067,0.767741935483871,0.731060606060606
213,"appnn",0.868475073313783,0.646736489295173,0.883870967741936,0.784090909090909
213,"class14592_6",0.898521505376344,0.646175734058234,0.670967741935484,0.935606060606061
213,"class14592_10",0.898106060606061,0.648394344792989,0.832258064516129,0.829545454545455
213,"class14592_15",0.876258553274682,0.595247517848254,0.935483870967742,0.678030303030303
213,"raw_aa_6",0.838880742913001,0.546814058012531,0.529032258064516,0.946969696969697
213,"raw_aa_10",0.859090909090909,0.566212121454132,0.754838709677419,0.818181818181818
213,"raw_aa_15",0.848778103616813,0.535507104107345,0.806451612903226,0.746212121212121
214,"PASTA2",0.864865207256512,0.479924975301657,0.41958041958042,0.960144927536232
214,"FoldAmyloid",0.775286307895004,0.525706532494278,0.804195804195804,0.746376811594203
214,"appnn",0.818574541400628,0.526810059878243,0.867132867132867,0.688405797101449
214,"class14592_6",0.879509982770852,0.555853588187212,0.622377622377622,0.902173913043478
214,"class14592_10",0.911763960677004,0.655051017235465,0.909090909090909,0.778985507246377
214,"class14592_15",0.87954798824364,0.515606045495725,0.972027972027972,0.554347826086957
214,"raw_aa_6",0.827759197324415,0.514392354288316,0.475524475524476,0.952898550724638
214,"raw_aa_10",0.872149589540894,0.570172675644779,0.755244755244755,0.826086956521739
214,"raw_aa_15",0.869438532482011,0.556320726949361,0.804195804195804,0.77536231884058
215,"PASTA2",0.810800397713149,0.408686799455991,0.375838926174497,0.944444444444444
215,"FoldAmyloid",0.702000994282874,0.388654498628701,0.711409395973154,0.692592592592593
215,"appnn",0.842083022619935,0.572288110397183,0.879194630872483,0.718518518518519
215,"class14592_6",0.884128759632115,0.599375218468007,0.657718120805369,0.911111111111111
215,"class14592_10",0.887447178722346,0.607049546521179,0.798657718120805,0.822222222222222
215,"class14592_15",0.8732165050957,0.571606379277144,0.959731543624161,0.62962962962963
215,"raw_aa_6",0.83214019388516,0.525786942844538,0.476510067114094,0.959259259259259
215,"raw_aa_10",0.836316181953766,0.559522201006947,0.74496644295302,0.822222222222222
215,"raw_aa_15",0.831145911011683,0.507425603700929,0.76510067114094,0.759259259259259
216,"PASTA2",0.840833079963515,0.379410126886513,0.356643356643357,0.938405797101449
216,"FoldAmyloid",0.719633627242323,0.416693835621294,0.776223776223776,0.66304347826087
216,"appnn",0.821488294314381,0.587894746455375,0.895104895104895,0.72463768115942
216,"class14592_6",0.896447755143407,0.597117126543962,0.671328671328671,0.902173913043478
216,"class14592_10",0.89500354717746,0.613527865952705,0.846153846153846,0.793478260869565
216,"class14592_15",0.849764366068714,0.506594904566613,0.923076923076923,0.605072463768116
216,"raw_aa_6",0.869717239282457,0.569943529268724,0.517482517482518,0.963768115942029
216,"raw_aa_10",0.886642343164082,0.592787487873577,0.776223776223776,0.829710144927536
216,"raw_aa_15",0.886515658254789,0.601848909193031,0.867132867132867,0.764492753623188
217,"PASTA2",0.857416194703811,0.438385793001877,0.411347517730496,0.942446043165468
217,"FoldAmyloid",0.767513648655544,0.507195066706956,0.815602836879433,0.719424460431655
217,"appnn",0.811508240216338,0.546087429240084,0.865248226950355,0.712230215827338
217,"class14592_6",0.91003367518751,0.637936098513288,0.687943262411348,0.920863309352518
217,"class14592_10",0.91234246645237,0.689579609958106,0.900709219858156,0.820143884892086
217,"class14592_15",0.897609571916935,0.57008343089507,0.964539007092199,0.633093525179856
217,"raw_aa_6",0.841025052298587,0.545068253626404,0.51063829787234,0.953237410071942
217,"raw_aa_10",0.869980611255676,0.565219187775617,0.75886524822695,0.820143884892086
217,"raw_aa_15",0.876396754936476,0.554171186140328,0.801418439716312,0.776978417266187
218,"PASTA2",0.841663830407935,0.396538082506281,0.382165605095541,0.935114503816794
218,"FoldAmyloid",0.763212913891185,0.513149449897615,0.770700636942675,0.755725190839695
218,"appnn",0.83587786259542,0.620918734102844,0.885350318471338,0.755725190839695
218,"class14592_6",0.854913210482812,0.541526320176456,0.636942675159236,0.881679389312977
218,"class14592_10",0.87864054067195,0.596322098670042,0.834394904458599,0.778625954198473
218,"class14592_15",0.854961832061069,0.545743114787488,0.936305732484076,0.618320610687023
218,"raw_aa_6",0.84738902124763,0.622240592879713,0.522292993630573,0.99236641221374
218,"raw_aa_10",0.861440657363738,0.618440077205484,0.726114649681529,0.881679389312977
218,"raw_aa_15",0.860492536587738,0.562796078582177,0.802547770700637,0.774809160305344
219,"PASTA2",0.855909090909091,0.456452475129837,0.368055555555556,0.970909090909091
219,"FoldAmyloid",0.751199494949495,0.482352145021946,0.756944444444444,0.745454545454545
219,"appnn",0.836767676767677,0.621752507637027,0.923611111111111,0.730909090909091
219,"class14592_6",0.908914141414141,0.645117183275729,0.729166666666667,0.901818181818182
219,"class14592_10",0.906767676767677,0.641799244693856,0.881944444444444,0.789090909090909
219,"class14592_15",0.878270202020202,0.530400480508789,0.9375,0.614545454545455
219,"raw_aa_6",0.871489898989899,0.587328688203207,0.555555555555556,0.956363636363636
219,"raw_aa_10",0.888068181818182,0.594868996075408,0.763888888888889,0.84
219,"raw_aa_15",0.885467171717172,0.587396667280585,0.847222222222222,0.767272727272727
220,"PASTA2",0.87268126059639,0.486316269753695,0.445945945945946,0.952029520295203
220,"FoldAmyloid",0.722511718360427,0.432787282801875,0.695945945945946,0.749077490774908
220,"appnn",0.857684252518201,0.615207147681483,0.905405405405405,0.738007380073801
220,"class14592_6",0.895183005884113,0.557816344636909,0.601351351351351,0.915129151291513
220,"class14592_10",0.916313453675077,0.660493733079354,0.844594594594595,0.833948339483395
220,"class14592_15",0.892889199162262,0.5760978053077,0.918918918918919,0.682656826568266
220,"raw_aa_6",0.86301984641468,0.57939178517492,0.506756756756757,0.974169741697417
220,"raw_aa_10",0.886730826767727,0.645929989326345,0.777027027027027,0.870848708487085
220,"raw_aa_15",0.891817093846614,0.593261595840592,0.824324324324324,0.789667896678967
221,"PASTA2",0.854684605635176,0.400215876005863,0.378205128205128,0.939163498098859
221,"FoldAmyloid",0.732901920639563,0.454585389331868,0.724358974358974,0.741444866920152
221,"appnn",0.855537681583309,0.603035758443223,0.897435897435897,0.726235741444867
221,"class14592_6",0.882092717168763,0.615103630674263,0.692307692307692,0.901140684410646
221,"class14592_10",0.884737252607975,0.604084064019262,0.82051282051282,0.798479087452472
221,"class14592_15",0.868528809593448,0.53211451652025,0.923076923076923,0.619771863117871
221,"raw_aa_6",0.862155113580969,0.560484417288111,0.538461538461538,0.950570342205323
221,"raw_aa_10",0.861972311592083,0.568662456494356,0.762820512820513,0.813688212927757
221,"raw_aa_15",0.869857170712684,0.566448500592726,0.83974358974359,0.745247148288973
222,"PASTA2",0.841574129651861,0.400332131646433,0.387755102040816,0.933823529411765
222,"FoldAmyloid",0.735181572629052,0.449745477449658,0.775510204081633,0.694852941176471
222,"appnn",0.79875700280112,0.529440434947652,0.870748299319728,0.683823529411765
222,"class14592_6",0.869960484193677,0.63073047840666,0.700680272108844,0.908088235294118
222,"class14592_10",0.886729691876751,0.588570504466245,0.857142857142857,0.757352941176471
222,"class14592_15",0.869147659063625,0.557842059739649,0.952380952380952,0.625
222,"raw_aa_6",0.835346638655462,0.521148367138823,0.537414965986395,0.926470588235294
222,"raw_aa_10",0.837284913965586,0.535314177411835,0.768707482993197,0.783088235294118
222,"raw_aa_15",0.854241696678671,0.536261704193899,0.836734693877551,0.724264705882353
223,"PASTA2",0.837962487153135,0.418080839188237,0.39568345323741,0.939285714285714
223,"FoldAmyloid",0.718846351490236,0.412364079636244,0.776978417266187,0.660714285714286
